,0,1,2,3,4,5,6
0,57621.0,57621.0,0,1,0,44,0
1,53.0,52099.0,0,1,0,38,0
2,52099.0,53.0,0,1,0,54,0
3,80.0,38699.0,0,5,0,357,0
4,38699.0,80.0,0,5,0,11,0
5,9110.0,60825.0,0,5,0,82,0
6,60825.0,9110.0,0,5,0,755,0
7,9052.0,40960.0,0,7,0,38,2
8,40960.0,9052.0,0,5,0,114,1
9,9052.0,40961.0,0,7,0,38,1
10,40961.0,9052.0,0,5,0,114,1
11,9052.0,40962.0,0,7,0,42,1
12,40962.0,9052.0,0,5,0,66,1
13,80.0,35242.0,0,214,0,309,0
14,35242.0,80.0,0,86,0,530,321
15,57621.0,57621.0,0,1,0,44,0
16,53.0,46531.0,0,1,0,38,0
17,46531.0,53.0,0,1,0,54,0
18,80.0,35247.0,0,245,0,310,0
19,35247.0,80.0,0,88,0,531,287
20,53.0,50292.0,0,1,0,38,0
21,50292.0,53.0,0,1,0,54,0
22,57621.0,57621.0,0,1,0,44,0
23,80.0,39921.0,0,202,0,310,0
24,39921.0,80.0,0,64,0,664,303
25,53.0,58187.0,0,1,0,38,0
26,80.0,38699.0,0,3,0,11,0
27,38699.0,80.0,0,3,0,22,1378
28,58187.0,53.0,0,1,0,54,0
29,80.0,39922.0,0,196,0,310,0
30,39922.0,80.0,0,61,0,664,249
31,57621.0,57621.0,0,1,0,44,0
32,53.0,44765.0,0,1,0,38,0
33,44765.0,53.0,0,1,0,54,0
34,80.0,39923.0,0,190,0,310,0
35,39923.0,80.0,0,56,0,664,254
36,53.0,35792.0,0,1,0,38,0
37,35792.0,53.0,0,1,0,54,0
38,57621.0,57621.0,0,1,0,44,0
39,80.0,39924.0,0,193,0,310,0
40,39924.0,80.0,0,64,0,664,254
41,80.0,38699.0,0,2,0,11,0
42,38699.0,80.0,0,2,0,11,0
43,53.0,37781.0,0,1,0,38,0
44,37781.0,53.0,0,1,0,54,0
45,80.0,39925.0,0,188,0,310,0
46,39925.0,80.0,0,59,0,664,330
47,57621.0,57621.0,0,1,0,44,0
48,53.0,44312.0,0,1,0,38,0
49,44312.0,53.0,0,1,0,54,0
50,80.0,39926.0,0,189,0,310,0
51,39926.0,80.0,0,60,0,664,252
52,57621.0,57621.0,0,1,0,44,0
53,53.0,33461.0,0,1,0,38,0
54,33461.0,53.0,0,1,0,54,0
55,80.0,39927.0,0,190,0,310,0
56,39927.0,80.0,0,59,0,664,255
57,38699.0,80.0,0,1,0,11,0
58,53.0,57590.0,0,1,0,38,0
59,57590.0,53.0,0,1,0,54,0
60,57621.0,57621.0,0,1,0,44,0
61,38699.0,80.0,0,6,0,693,4414
62,80.0,38699.0,0,6,0,79,4460
63,80.0,39928.0,0,147,0,310,0
64,39928.0,80.0,0,214,0,2888,258
65,9110.0,60838.0,0,26,0,792,3282
66,60838.0,9110.0,0,25,0,11612,3276
67,53.0,48739.0,0,2,0,76,0
68,48739.0,53.0,0,2,0,92,0
69,443.0,34534.0,0,15,0,745,1647
70,34534.0,443.0,0,17,0,11598,995
71,53.0,39685.0,0,1,0,38,0
72,39685.0,53.0,0,1,0,54,0
73,9114.0,51084.0,0,11,0,187,1838
74,51084.0,9114.0,0,10,0,1208,2402
75,9114.0,51086.0,0,11,0,183,509
76,51086.0,9114.0,0,10,0,909,1060
77,9104.0,49867.0,0,5,0,26,0
78,9104.0,49868.0,0,5,0,27,0
79,49867.0,9104.0,0,5,0,8,0
80,49868.0,9104.0,0,5,0,8,0
81,9104.0,49869.0,0,5,0,28,0
82,49869.0,9104.0,0,5,0,8,0
83,9104.0,49870.0,0,5,0,27,0
84,9104.0,49871.0,0,5,0,32,0
85,49870.0,9104.0,0,5,0,8,0
86,49871.0,9104.0,0,5,0,8,0
87,9104.0,49872.0,0,5,0,29,0
88,49872.0,9104.0,0,5,0,8,0
89,80.0,39932.0,0,176,0,303,0
90,39932.0,80.0,0,10,0,657,801
91,9104.0,49873.0,0,17,0,1898,5663
92,49873.0,9104.0,0,20,0,1527,4517
93,9104.0,49874.0,0,23,0,3439,8365
94,9104.0,49875.0,0,106,0,1924,6185
95,49874.0,9104.0,0,38,0,8198,7171
96,49875.0,9104.0,0,25,0,51633,1099
97,9104.0,49876.0,0,22,0,3089,7746
98,49876.0,9104.0,0,30,0,6118,6528
99,9104.0,49877.0,0,22,0,1655,5244
100,49877.0,9104.0,0,22,0,3919,4209
101,9104.0,49878.0,0,17,0,1715,5406
102,49878.0,9104.0,0,20,0,3521,4522
103,57621.0,57621.0,0,1,0,44,0
104,80.0,38699.0,0,20,0,2303,32542
105,38699.0,80.0,0,19,0,501,28293
106,9110.0,60855.0,0,13,0,644,2171
107,60855.0,9110.0,0,16,0,3755,2168
108,53.0,33457.0,0,1,0,38,0
109,33457.0,53.0,0,1,0,54,0
110,80.0,39947.0,0,230,0,308,0
111,39947.0,80.0,0,78,0,662,427
112,38699.0,80.0,0,2,0,11,0
113,53.0,58457.0,0,1,0,38,0
114,58457.0,53.0,0,1,0,54,0
115,57621.0,57621.0,0,1,0,44,0
116,80.0,44142.0,0,228,0,309,0
117,44142.0,80.0,0,66,0,663,388
118,53.0,45075.0,0,1,0,38,0
119,45075.0,53.0,0,1,0,54,0
120,80.0,44143.0,0,206,0,310,0
121,44143.0,80.0,0,59,0,664,256
122,57621.0,57621.0,0,1,0,44,0
123,53.0,59607.0,0,1,0,38,0
124,59607.0,53.0,0,1,0,54,0
125,80.0,44144.0,0,223,0,310,0
126,44144.0,80.0,0,65,0,664,261
127,38699.0,80.0,0,1,0,11,0
128,57621.0,57621.0,0,1,0,44,0
129,53.0,56267.0,0,1,0,38,0
130,56267.0,53.0,0,1,0,54,0
131,80.0,57139.0,0,208,0,310,0
132,57139.0,80.0,0,53,0,664,294
133,53.0,39318.0,0,1,0,38,0
134,39318.0,53.0,0,1,0,54,0
135,80.0,51511.0,0,221,0,310,0
136,51511.0,80.0,0,62,0,662,273
137,57621.0,57621.0,0,1,0,44,0
138,80.0,38699.0,0,2,0,11,0
139,38699.0,80.0,0,2,0,11,0
140,53.0,52871.0,0,1,0,38,0
141,52871.0,53.0,0,1,0,54,0
142,80.0,51512.0,0,221,0,310,0
143,51512.0,80.0,0,55,0,660,275
144,57621.0,57621.0,0,1,0,44,0
145,53.0,46135.0,0,1,0,38,0
146,46135.0,53.0,0,1,0,54,0
147,80.0,51513.0,0,226,0,310,0
148,51513.0,80.0,0,61,0,660,279
149,57621.0,57621.0,0,1,0,44,0
150,53.0,47658.0,0,1,0,38,0
151,47658.0,53.0,0,1,0,54,0
152,80.0,51514.0,0,222,0,310,0
153,51514.0,80.0,0,59,0,660,325
154,38699.0,80.0,0,1,0,11,0
155,53.0,41285.0,0,1,0,38,0
156,41285.0,53.0,0,1,0,54,0
157,57621.0,57621.0,0,1,0,44,0
158,80.0,51515.0,0,208,0,310,0
159,51515.0,80.0,0,56,0,660,324
160,53.0,32809.0,0,1,0,38,0
161,32809.0,53.0,0,1,0,54,0
162,80.0,51516.0,0,209,0,310,0
163,51516.0,80.0,0,56,0,639,284
164,57621.0,57621.0,0,1,0,44,0
165,53.0,54059.0,0,1,0,38,0
166,54059.0,53.0,0,1,0,54,0
167,80.0,51517.0,0,237,0,310,0
168,51517.0,80.0,0,74,0,661,311
169,80.0,38699.0,0,2,0,11,0
170,38699.0,80.0,0,2,0,11,0
171,57621.0,57621.0,0,1,0,44,0
172,53.0,43859.0,0,1,0,38,0
173,43859.0,53.0,0,1,0,54,0
174,80.0,51518.0,0,222,0,310,0
175,51518.0,80.0,0,76,0,661,305
176,53.0,39606.0,0,1,0,38,0
177,39606.0,53.0,0,1,0,54,0
178,57621.0,57621.0,0,1,0,44,0
179,80.0,51519.0,0,226,0,310,0
180,51519.0,80.0,0,60,0,661,310
181,80.0,38699.0,0,6,0,119,280
182,38699.0,80.0,0,6,0,33,3092
183,53.0,33907.0,0,1,0,38,0
184,33907.0,53.0,0,1,0,54,0
185,80.0,51520.0,0,204,0,310,0
186,51520.0,80.0,0,56,0,661,291
187,57621.0,57621.0,0,1,0,44,0
