,0,1,2,3,4,5,6
0,58363.0,62413.0,0,1,0,234,0
1,46701.0,10893.0,0,7,0,317,129
2,10893.0,46701.0,0,7,0,268,0
3,21258.0,37234.0,0,3,0,68,0
4,60801.0,50178.0,0,6,0,1599,655
5,50178.0,60801.0,0,6,0,1547,50
6,30371.0,9100.0,0,1,0,20,0
7,22277.0,9100.0,0,1,0,20,0
8,47536.0,9100.0,0,1,0,20,0
9,30356.0,9100.0,0,1,0,20,0
10,50501.0,9100.0,0,1,0,20,0
11,43698.0,9100.0,0,1,0,20,0
12,12467.0,9100.0,0,1,0,20,0
13,56360.0,9100.0,0,1,0,20,0
14,6881.0,9100.0,0,1,0,20,0
15,48377.0,9100.0,0,1,0,20,0
16,53723.0,59959.0,0,3,0,68,0
17,48636.0,9100.0,0,1,0,20,0
18,8999.0,9100.0,0,1,0,20,0
19,29329.0,9100.0,0,1,0,20,0
20,63850.0,9100.0,0,1,0,20,0
21,51413.0,9100.0,0,1,0,20,0
22,63906.0,9100.0,0,1,0,20,0
23,51413.0,9100.0,0,1,0,20,0
24,49238.0,52843.0,0,5,0,68,0
25,38649.0,57799.0,0,13,0,538,1399
26,57799.0,38649.0,0,12,0,287,144
27,32912.0,51133.0,0,1,0,94,0
28,55001.0,57074.0,0,5,0,68,0
29,6881.0,9100.0,0,1,0,20,0
30,27965.0,9100.0,0,1,0,20,0
31,35135.0,45334.0,0,3,0,68,0
32,29195.0,38194.0,0,5,0,293,0
33,1026.0,43526.0,0,7,0,232,0
34,32301.0,48562.0,0,16,0,2356,1882
35,48562.0,32301.0,0,15,0,892,2121
36,23310.0,49541.0,0,5,0,68,0
37,27185.0,9100.0,0,1,0,20,0
38,6881.0,9100.0,0,1,0,20,0
39,11413.0,9100.0,0,1,0,20,0
40,39572.0,33936.0,0,1,0,225,0
41,54036.0,37256.0,0,3,0,68,0
42,35277.0,9100.0,0,2,0,40,6273
43,57558.0,9100.0,0,2,0,40,6273
44,63420.0,9100.0,0,2,0,40,6273
45,45954.0,9100.0,0,2,0,40,6273
46,54101.0,35220.0,0,5,0,68,0
47,55357.0,27965.0,0,7,0,661,1177
48,27965.0,55357.0,0,7,0,1547,50
49,48319.0,9100.0,0,2,0,40,6270
50,9100.0,9100.0,0,2,0,40,6298
51,50178.0,9100.0,0,2,0,40,6299
52,27060.0,9100.0,0,2,0,40,6299
53,36325.0,34060.0,0,1,0,264,0
54,50693.0,35691.0,0,1,0,158,0
55,48583.0,50664.0,0,5,0,68,0
56,50692.0,9100.0,0,3,0,60,9362
57,38649.0,9100.0,0,3,0,60,9358
58,33913.0,9100.0,0,3,0,60,9355
59,54021.0,43611.0,0,6,0,4832,9166
60,22566.0,42472.0,0,14,0,700,1001
61,42472.0,22566.0,0,14,0,196,147
